pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.652,0.247343559,15.4580494,1.350919619,n_123_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_6/n_123_id_6.pdb,0.821138211,0.178861789,0.821138211,0
0.803,0.274682193,18.07291127,1.321941803,n_123_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_7/n_123_id_7.pdb,0.512195122,0.487804878,0.447154472,0.06504065
0.733,0.272807637,18.66313249,1.541084621,n_123_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_8/n_123_id_8.pdb,0.780487805,0.219512195,0.780487805,0
0.772,0.317311769,16.45285648,1.38204031,n_123_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_123_id_9/n_123_id_9.pdb,0.821138211,0.178861789,0.821138211,0
0.604,0.222407888,19.46449334,1.378098568,n_124_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_0/n_124_id_0.pdb,0.798387097,0.201612903,0.798387097,0
0.822,0.214733662,19.48613606,1.432396588,n_124_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_1/n_124_id_1.pdb,0.911290323,0.088709677,0.911290323,0
0.739,0.235777077,19.35046482,1.463349605,n_124_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_2/n_124_id_2.pdb,0.862903226,0.137096774,0.862903226,0
0.857,0.236182991,20.66228598,1.570489326,n_124_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_3/n_124_id_3.pdb,0.879032258,0.120967742,0.879032258,0
0.612,0.211904691,20.04133928,1.411138538,n_124_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_4/n_124_id_4.pdb,0.838709677,0.161290323,0.838709677,0
0.768,0.300465771,21.11113518,1.497085791,n_124_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_5/n_124_id_5.pdb,0.790322581,0.209677419,0.790322581,0
0.936,0.259565464,19.12491,1.533856225,n_124_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_6/n_124_id_6.pdb,0.822580645,0.177419355,0.822580645,0
0.751,0.233586481,18.8502647,1.485401798,n_124_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_7/n_124_id_7.pdb,0.806451613,0.193548387,0.806451613,0
0.755,0.263646073,18.73518779,1.404554707,n_124_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_8/n_124_id_8.pdb,0.701612903,0.298387097,0.516129032,0.185483871
0.846,0.276768512,19.77438859,1.476755597,n_124_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_124_id_9/n_124_id_9.pdb,0.75,0.25,0.75,0
0.673,0.222172259,17.93074994,1.436943728,n_125_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_0/n_125_id_0.pdb,0.56,0.44,0.312,0.248
0.75,0.214645523,21.91008838,1.7292094,n_125_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_1/n_125_id_1.pdb,0.616,0.384,0.616,0
0.672,0.250931209,19.33037068,1.506670879,n_125_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_2/n_125_id_2.pdb,0.704,0.296,0.6,0.104
0.667,0.21924097,19.13544641,1.328951328,n_125_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_3/n_125_id_3.pdb,0.784,0.216,0.784,0
0.743,0.218660389,20.60895935,1.458096661,n_125_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_4/n_125_id_4.pdb,0.816,0.184,0.816,0
0.616,0.203218876,19.41224968,1.387564488,n_125_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_5/n_125_id_5.pdb,0.816,0.184,0.816,0
0.62,0.212136243,18.62818782,1.465355275,n_125_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_6/n_125_id_6.pdb,0.664,0.336,0.456,0.208
0.825,0.192932051,20.05860329,1.441441498,n_125_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_7/n_125_id_7.pdb,0.864,0.136,0.864,0
0.519,0.2321283,17.30689554,1.347941727,n_125_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_8/n_125_id_8.pdb,0.68,0.32,0.68,0
0.497,0.182044587,19.43850175,1.40397514,n_125_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_125_id_9/n_125_id_9.pdb,0.84,0.16,0.84,0
0.536,0.209004546,17.16313685,1.47081754,n_126_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_0/n_126_id_0.pdb,0.825396825,0.174603175,0.825396825,0
0.613,0.211886572,22.03805279,1.553658225,n_126_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_1/n_126_id_1.pdb,0.793650794,0.206349206,0.793650794,0
0.605,0.222834204,18.94518768,1.461784085,n_126_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_2/n_126_id_2.pdb,0.801587302,0.198412698,0.801587302,0
0.709,0.217748065,19.88985481,1.470788384,n_126_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_3/n_126_id_3.pdb,0.587301587,0.412698413,0.412698413,0.174603175
0.619,0.236556098,16.35992725,1.370751536,n_126_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_4/n_126_id_4.pdb,0.833333333,0.166666667,0.833333333,0
0.682,0.250995069,19.0751788,1.610116311,n_126_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_5/n_126_id_5.pdb,0.698412698,0.301587302,0.404761905,0.293650794
0.516,0.255561464,18.86668336,1.423790282,n_126_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_6/n_126_id_6.pdb,0.777777778,0.222222222,0.777777778,0
0.582,0.240340623,18.94651999,1.379087521,n_126_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_7/n_126_id_7.pdb,0.785714286,0.214285714,0.785714286,0
0.578,0.207420559,16.36582078,1.390699147,n_126_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_8/n_126_id_8.pdb,0.825396825,0.174603175,0.825396825,0
0.585,0.208147079,16.38585103,1.351906189,n_126_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_126_id_9/n_126_id_9.pdb,0.738095238,0.261904762,0.634920635,0.103174603
0.763,0.224343761,20.25554772,1.395811235,n_127_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_0/n_127_id_0.pdb,0.74015748,0.25984252,0.74015748,0
0.789,0.314477036,19.03449976,1.48891916,n_127_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_1/n_127_id_1.pdb,0.787401575,0.212598425,0.787401575,0
0.889,0.182412974,18.64406573,1.405286494,n_127_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_2/n_127_id_2.pdb,0.724409449,0.275590551,0.724409449,0
0.536,0.272399947,17.4962256,1.388601642,n_127_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_3/n_127_id_3.pdb,0.803149606,0.196850394,0.803149606,0
0.788,0.240200727,18.79717404,1.434694518,n_127_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_4/n_127_id_4.pdb,0.795275591,0.204724409,0.755905512,0.039370079
0.676,0.220246328,17.50413675,1.487518163,n_127_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_5/n_127_id_5.pdb,0.771653543,0.228346457,0.771653543,0
0.585,0.258199629,20.1317084,1.412618696,n_127_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_6/n_127_id_6.pdb,0.700787402,0.299212598,0.330708661,0.37007874
0.538,0.250530359,17.9227652,1.355545095,n_127_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_7/n_127_id_7.pdb,0.748031496,0.251968504,0.456692913,0.291338583
0.59,0.260620505,18.88059922,1.41280626,n_127_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_8/n_127_id_8.pdb,0.818897638,0.181102362,0.818897638,0
0.685,0.238922005,15.204849,1.361547595,n_127_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_127_id_9/n_127_id_9.pdb,0.716535433,0.283464567,0.440944882,0.275590551
0.746,0.206723124,18.62484079,1.431104879,n_128_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_0/n_128_id_0.pdb,0.9140625,0.0859375,0.9140625,0
0.558,0.226823745,19.12940265,1.533402694,n_128_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_1/n_128_id_1.pdb,0.578125,0.421875,0.5234375,0.0546875
0.463,0.240771943,17.00990895,1.355404919,n_128_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_2/n_128_id_2.pdb,0.578125,0.421875,0.375,0.203125
0.708,0.236046296,18.84093006,1.390721537,n_128_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_3/n_128_id_3.pdb,0.6171875,0.3828125,0.375,0.2421875
0.761,0.177099368,21.37126341,1.927185549,n_128_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_4/n_128_id_4.pdb,0.8828125,0.1171875,0.8515625,0.03125
0.626,0.210767825,21.37205099,1.828252056,n_128_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_5/n_128_id_5.pdb,0.7578125,0.2421875,0.53125,0.2265625
0.508,0.2340627,19.60623669,1.507974659,n_128_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_6/n_128_id_6.pdb,0.8359375,0.1640625,0.8359375,0
0.528,0.245030437,17.36102242,1.376090585,n_128_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_7/n_128_id_7.pdb,0.71875,0.28125,0.71875,0
0.468,0.233668385,16.78698994,1.472640802,n_128_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_8/n_128_id_8.pdb,0.828125,0.171875,0.828125,0
0.636,0.217265042,20.16127279,1.708509534,n_128_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_128_id_9/n_128_id_9.pdb,0.796875,0.203125,0.765625,0.03125
0.727,0.307751877,11.28520634,1.220031664,n_90_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_0/n_90_id_0.pdb,0.822222222,0.177777778,0.822222222,0
0.677,0.311041039,13.33161779,1.293290962,n_90_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_1/n_90_id_1.pdb,0.644444444,0.355555556,0.255555556,0.388888889
0.947,0.282677599,12.2369028,1.227796494,n_90_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_2/n_90_id_2.pdb,0.7,0.3,0.655555556,0.044444444
0.781,0.297416268,9.906633591,1.300734649,n_90_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_3/n_90_id_3.pdb,0.855555556,0.144444444,0.855555556,0
0.893,0.284406286,12.29122235,1.226083317,n_90_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_4/n_90_id_4.pdb,0.8,0.2,0.677777778,0.122222222
0.605,0.313270544,12.53550118,1.216723915,n_90_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_5/n_90_id_5.pdb,0.744444444,0.255555556,0.688888889,0.055555556
0.804,0.321528163,11.00143712,1.266442653,n_90_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_6/n_90_id_6.pdb,0.855555556,0.144444444,0.855555556,0
0.548,0.289940375,11.0346396,1.315154224,n_90_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_7/n_90_id_7.pdb,0.655555556,0.344444444,0.455555556,0.2
0.746,0.261572548,12.03498313,1.2018364,n_90_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_8/n_90_id_8.pdb,0.577777778,0.422222222,0.444444444,0.133333333
0.879,0.254874655,11.12965929,1.163525429,n_90_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_90_id_9/n_90_id_9.pdb,0.188888889,0.811111111,0.1,0.088888889
0.85,0.251647039,10.75818046,1.259421864,n_91_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_0/n_91_id_0.pdb,0.747252747,0.252747253,0.626373626,0.120879121
0.721,0.258948844,10.18359926,1.183525731,n_91_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_1/n_91_id_1.pdb,0.725274725,0.274725275,0.43956044,0.285714286
0.608,0.342098024,11.03228882,1.195915901,n_91_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_2/n_91_id_2.pdb,0.67032967,0.32967033,0.43956044,0.230769231
0.803,0.311251494,12.46752159,1.345930431,n_91_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_3/n_91_id_3.pdb,0.901098901,0.098901099,0.901098901,0
0.681,0.283105666,13.11987306,1.473436442,n_91_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_4/n_91_id_4.pdb,0.703296703,0.296703297,0.505494505,0.197802198
0.699,0.290900241,11.43539229,1.2894743,n_91_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_5/n_91_id_5.pdb,0.802197802,0.197802198,0.802197802,0
0.653,0.307158879,12.59863229,1.257313372,n_91_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_6/n_91_id_6.pdb,0.824175824,0.175824176,0.824175824,0
0.695,0.33727694,13.40307415,1.46963389,n_91_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_7/n_91_id_7.pdb,0.901098901,0.098901099,0.901098901,0
0.544,0.251038905,11.88005458,1.254758015,n_91_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_8/n_91_id_8.pdb,0.406593407,0.593406593,0.164835165,0.241758242
0.735,0.334932291,13.69800396,1.444480309,n_91_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_91_id_9/n_91_id_9.pdb,0.879120879,0.120879121,0.879120879,0
0.781,0.336455958,10.95630613,1.335117084,n_92_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_0/n_92_id_0.pdb,0.717391304,0.282608696,0.663043478,0.054347826
0.644,0.281745408,11.95553592,1.286212139,n_92_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_1/n_92_id_1.pdb,0.760869565,0.239130435,0.760869565,0
0.452,0.276130848,10.77305744,1.195164261,n_92_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_2/n_92_id_2.pdb,0.652173913,0.347826087,0.652173913,0
0.622,0.277845834,11.38216583,1.519607911,n_92_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_3/n_92_id_3.pdb,0.75,0.25,0.75,0
0.569,0.280304132,10.3665834,1.213499106,n_92_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_4/n_92_id_4.pdb,0.72826087,0.27173913,0.72826087,0
0.791,0.301549777,10.072129,1.234592063,n_92_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_5/n_92_id_5.pdb,0.72826087,0.27173913,0.72826087,0
0.553,0.188863923,14.12547626,1.414585748,n_92_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_6/n_92_id_6.pdb,0.358695652,0.641304348,0,0.358695652
0.702,0.335961666,13.74527038,1.5414244,n_92_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_7/n_92_id_7.pdb,0.869565217,0.130434783,0.869565217,0
0.618,0.273128939,12.21546055,1.393374084,n_92_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_8/n_92_id_8.pdb,0.836956522,0.163043478,0.836956522,0
0.621,0.270513793,13.25228905,1.380274058,n_92_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_92_id_9/n_92_id_9.pdb,0.641304348,0.358695652,0.380434783,0.260869565
0.642,0.340756837,11.1010288,1.310054951,n_93_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_0/n_93_id_0.pdb,0.655913978,0.344086022,0.580645161,0.075268817
0.855,0.270376472,10.49735567,1.264382469,n_93_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_1/n_93_id_1.pdb,0.677419355,0.322580645,0.677419355,0
0.772,0.273400131,9.92361755,1.300158793,n_93_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_2/n_93_id_2.pdb,0.827956989,0.172043011,0.827956989,0
0.729,0.355841017,11.40771272,1.671186723,n_93_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_3/n_93_id_3.pdb,0.838709677,0.161290323,0.838709677,0
0.774,0.283280983,12.10620334,1.242391039,n_93_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_4/n_93_id_4.pdb,0.612903226,0.387096774,0.612903226,0
0.84,0.323939845,10.80983685,1.297882147,n_93_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_5/n_93_id_5.pdb,0.838709677,0.161290323,0.838709677,0
0.648,0.291459355,10.97687254,1.403019477,n_93_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_6/n_93_id_6.pdb,0.795698925,0.204301075,0.795698925,0
0.787,0.315368759,11.75862321,1.464453567,n_93_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_7/n_93_id_7.pdb,0.774193548,0.225806452,0.774193548,0
0.577,0.297758312,12.5748458,1.175255394,n_93_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_8/n_93_id_8.pdb,0.731182796,0.268817204,0.731182796,0
0.582,0.310036588,9.448123867,1.245248203,n_93_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_93_id_9/n_93_id_9.pdb,0.806451613,0.193548387,0.806451613,0
0.552,0.29673676,11.91245335,1.327981499,n_94_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_0/n_94_id_0.pdb,0.468085106,0.531914894,0.170212766,0.29787234
0.615,0.407329234,9.163674932,1.35246181,n_94_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_1/n_94_id_1.pdb,0.808510638,0.191489362,0.765957447,0.042553191
0.654,0.360721659,11.67063418,1.32790644,n_94_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_2/n_94_id_2.pdb,0.861702128,0.138297872,0.861702128,0
0.672,0.351072974,12.71963605,1.282370074,n_94_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_3/n_94_id_3.pdb,0.79787234,0.20212766,0.79787234,0
0.699,0.329092762,11.30771478,1.377055611,n_94_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_4/n_94_id_4.pdb,0.79787234,0.20212766,0.79787234,0
0.606,0.286829673,14.35288701,1.269579958,n_94_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_5/n_94_id_5.pdb,0.563829787,0.436170213,0.308510638,0.255319149
0.768,0.322292702,10.77479376,1.327379466,n_94_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_6/n_94_id_6.pdb,0.882978723,0.117021277,0.882978723,0
0.822,0.33802924,11.88380781,1.279911948,n_94_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_7/n_94_id_7.pdb,0.882978723,0.117021277,0.882978723,0
0.784,0.319288231,11.16975113,1.280044266,n_94_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_8/n_94_id_8.pdb,0.861702128,0.138297872,0.861702128,0
0.739,0.324849158,14.50777175,1.605623908,n_94_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_94_id_9/n_94_id_9.pdb,0.861702128,0.138297872,0.861702128,0
0.632,0.322371752,10.8197735,1.296496935,n_95_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_0/n_95_id_0.pdb,0.789473684,0.210526316,0.789473684,0
0.75,0.300257896,11.11742419,1.198232705,n_95_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_1/n_95_id_1.pdb,0.810526316,0.189473684,0.810526316,0
0.795,0.264880782,12.69968619,1.383068335,n_95_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_2/n_95_id_2.pdb,0.842105263,0.157894737,0.842105263,0
0.594,0.306602936,11.70591489,1.225185856,n_95_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_3/n_95_id_3.pdb,0.705263158,0.294736842,0.368421053,0.336842105
0.808,0.316768043,9.207624195,1.323756937,n_95_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_4/n_95_id_4.pdb,0.821052632,0.178947368,0.821052632,0
0.785,0.262714049,11.70417437,1.445516918,n_95_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_5/n_95_id_5.pdb,0.842105263,0.157894737,0.842105263,0
0.646,0.263149089,11.4712306,1.232981211,n_95_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_6/n_95_id_6.pdb,0.757894737,0.242105263,0.757894737,0
0.678,0.325044368,10.69908616,1.225085447,n_95_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_7/n_95_id_7.pdb,0.894736842,0.105263158,0.894736842,0
0.809,0.312174637,13.18123503,1.50392404,n_95_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_8/n_95_id_8.pdb,0.852631579,0.147368421,0.852631579,0
0.573,0.288987861,10.23071424,1.416377007,n_95_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_95_id_9/n_95_id_9.pdb,0.726315789,0.273684211,0.684210526,0.042105263
0.848,0.281354241,11.97120002,1.645493515,n_96_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_0/n_96_id_0.pdb,0.895833333,0.104166667,0.895833333,0
0.687,0.299510004,12.166069,1.404356437,n_96_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_1/n_96_id_1.pdb,0.791666667,0.208333333,0.791666667,0
0.709,0.284774633,11.03778092,1.204995466,n_96_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_2/n_96_id_2.pdb,0.822916667,0.177083333,0.822916667,0
0.899,0.266620176,11.15814767,1.340618923,n_96_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise045/n_96_id_3/n_96_id_3.pdb,0.822916667,0.177083333,0.822916667,0
