pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.751,0.265672503,18.10933995,1.497856911,n_123_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_4/n_123_id_4.pdb,0.861788618,0.138211382,0.861788618,0
0.715,0.226159568,19.009554,1.760201595,n_123_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_5/n_123_id_5.pdb,0.788617886,0.211382114,0.788617886,0
0.604,0.226792822,17.34149287,1.503042387,n_123_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_6/n_123_id_6.pdb,0.731707317,0.268292683,0.731707317,0
0.64,0.251557781,20.70497447,1.919797777,n_123_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_7/n_123_id_7.pdb,0.504065041,0.495934959,0.504065041,0
0.71,0.265866098,18.83848057,1.590515898,n_123_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_8/n_123_id_8.pdb,0.796747967,0.203252033,0.796747967,0
0.644,0.272350428,15.55930114,1.543624897,n_123_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_123_id_9/n_123_id_9.pdb,0.674796748,0.325203252,0.528455285,0.146341463
0.589,0.239447851,19.04271818,1.386970576,n_124_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_0/n_124_id_0.pdb,0.774193548,0.225806452,0.774193548,0
0.95,0.239531717,19.60781134,1.445470152,n_124_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_1/n_124_id_1.pdb,0.879032258,0.120967742,0.879032258,0
0.574,0.2362224,18.14544935,1.353420822,n_124_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_2/n_124_id_2.pdb,0.701612903,0.298387097,0.701612903,0
0.776,0.251668129,20.78932849,1.625696475,n_124_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_3/n_124_id_3.pdb,0.879032258,0.120967742,0.879032258,0
0.669,0.225421214,20.47795299,1.561413935,n_124_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_4/n_124_id_4.pdb,0.741935484,0.258064516,0.741935484,0
0.764,0.284513666,21.95016899,1.605671524,n_124_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_5/n_124_id_5.pdb,0.661290323,0.338709677,0.661290323,0
0.936,0.269149394,19.22944482,1.552970789,n_124_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_6/n_124_id_6.pdb,0.814516129,0.185483871,0.814516129,0
0.845,0.266588893,18.97923774,1.626929891,n_124_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_7/n_124_id_7.pdb,0.862903226,0.137096774,0.862903226,0
0.799,0.270351928,18.76994232,1.409928659,n_124_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_8/n_124_id_8.pdb,0.685483871,0.314516129,0.5,0.185483871
0.803,0.282629668,19.91913653,1.507828704,n_124_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_124_id_9/n_124_id_9.pdb,0.741935484,0.258064516,0.741935484,0
0.73,0.237440565,19.06182088,1.517643351,n_125_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_0/n_125_id_0.pdb,0.64,0.36,0.312,0.328
0.804,0.225432316,21.65319761,1.908467903,n_125_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_1/n_125_id_1.pdb,0.728,0.272,0.688,0.04
0.533,0.247849852,19.64711084,1.50349966,n_125_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_2/n_125_id_2.pdb,0.704,0.296,0.6,0.104
0.611,0.205596755,19.55334371,1.41596355,n_125_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_3/n_125_id_3.pdb,0.504,0.496,0.312,0.192
0.65,0.217176497,16.8446607,1.420222392,n_125_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_4/n_125_id_4.pdb,0.656,0.344,0.52,0.136
0.583,0.202602904,18.32937268,1.55635095,n_125_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_5/n_125_id_5.pdb,0.616,0.384,0.408,0.208
0.605,0.210885716,18.37046516,1.451197213,n_125_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_6/n_125_id_6.pdb,0.704,0.296,0.472,0.232
0.799,0.207354378,19.52226756,1.465436649,n_125_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_7/n_125_id_7.pdb,0.848,0.152,0.848,0
0.504,0.232543671,18.14488428,1.352724563,n_125_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_8/n_125_id_8.pdb,0.656,0.344,0.416,0.24
0.573,0.206614202,20.09420101,1.511793851,n_125_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_125_id_9/n_125_id_9.pdb,0.728,0.272,0.728,0
0.631,0.211456554,17.21780211,1.53957259,n_126_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_0/n_126_id_0.pdb,0.793650794,0.206349206,0.793650794,0
0.563,0.223191566,20.27831793,1.532711308,n_126_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_1/n_126_id_1.pdb,0.69047619,0.30952381,0.69047619,0
0.625,0.219851506,20.67403169,1.646483764,n_126_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_2/n_126_id_2.pdb,0.658730159,0.341269841,0.587301587,0.071428571
0.724,0.215127648,19.83758615,1.493114613,n_126_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_3/n_126_id_3.pdb,0.587301587,0.412698413,0.46031746,0.126984127
0.762,0.260836668,16.82125577,1.411324166,n_126_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_4/n_126_id_4.pdb,0.793650794,0.206349206,0.793650794,0
0.698,0.22923861,18.56233233,1.68150978,n_126_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_5/n_126_id_5.pdb,0.650793651,0.349206349,0.404761905,0.246031746
0.576,0.241365086,18.88632552,1.478830439,n_126_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_6/n_126_id_6.pdb,0.777777778,0.222222222,0.777777778,0
0.574,0.249948951,19.43298485,1.42354792,n_126_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_7/n_126_id_7.pdb,0.492063492,0.507936508,0.246031746,0.246031746
0.504,0.213684607,17.22048576,1.500897103,n_126_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_8/n_126_id_8.pdb,0.761904762,0.238095238,0.722222222,0.03968254
0.516,0.194498039,17.45732214,1.527405878,n_126_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_126_id_9/n_126_id_9.pdb,0.492063492,0.507936508,0,0.492063492
0.59,0.234998313,18.11847122,1.405165641,n_127_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_0/n_127_id_0.pdb,0.488188976,0.511811024,0.244094488,0.244094488
0.582,0.27519008,18.52591795,1.49586772,n_127_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_1/n_127_id_1.pdb,0.622047244,0.377952756,0.622047244,0
0.78,0.206979603,19.75506707,1.455119265,n_127_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_2/n_127_id_2.pdb,0.511811024,0.488188976,0.362204724,0.149606299
0.772,0.194577357,18.80485258,1.584816403,n_127_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_3/n_127_id_3.pdb,0.834645669,0.165354331,0.834645669,0
0.811,0.250903038,19.15512655,1.464223694,n_127_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_4/n_127_id_4.pdb,0.732283465,0.267716535,0.692913386,0.039370079
0.573,0.218529414,17.56007928,1.742173543,n_127_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_5/n_127_id_5.pdb,0.637795276,0.362204724,0.598425197,0.039370079
0.514,0.230197601,20.20848689,1.42101996,n_127_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_6/n_127_id_6.pdb,0.653543307,0.346456693,0.299212598,0.354330709
0.55,0.251662234,18.44694199,1.336362855,n_127_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_7/n_127_id_7.pdb,0.68503937,0.31496063,0.448818898,0.236220472
0.668,0.260077688,18.8510752,1.40644393,n_127_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_8/n_127_id_8.pdb,0.811023622,0.188976378,0.811023622,0
0.616,0.219853318,14.40755401,1.417900272,n_127_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_127_id_9/n_127_id_9.pdb,0.57480315,0.42519685,0.393700787,0.181102362
0.735,0.212433188,18.70926804,1.442214876,n_128_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_0/n_128_id_0.pdb,0.8671875,0.1328125,0.8671875,0
0.589,0.225054237,19.47936766,1.68466719,n_128_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_1/n_128_id_1.pdb,0.7734375,0.2265625,0.6796875,0.09375
0.508,0.237507948,16.29483484,1.350873096,n_128_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_2/n_128_id_2.pdb,0.421875,0.578125,0.3515625,0.0703125
0.567,0.235497975,18.74431258,1.408883252,n_128_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_3/n_128_id_3.pdb,0.6796875,0.3203125,0.53125,0.1484375
0.831,0.169559196,21.67680638,2.042986558,n_128_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_4/n_128_id_4.pdb,0.859375,0.140625,0.859375,0
0.616,0.219628025,22.73286944,2.029284198,n_128_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_5/n_128_id_5.pdb,0.671875,0.328125,0.484375,0.1875
0.855,0.228908571,19.6923178,1.518175004,n_128_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_6/n_128_id_6.pdb,0.796875,0.203125,0.796875,0
0.529,0.231690649,18.29807787,1.447702798,n_128_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_7/n_128_id_7.pdb,0.453125,0.546875,0.2890625,0.1640625
0.569,0.248606464,17.09711719,1.557683898,n_128_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_8/n_128_id_8.pdb,0.734375,0.265625,0.734375,0
0.848,0.192048366,22.66306495,2.341687878,n_128_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_128_id_9/n_128_id_9.pdb,0.921875,0.078125,0.921875,0
0.69,0.304001753,11.32653929,1.22602205,n_90_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_0/n_90_id_0.pdb,0.811111111,0.188888889,0.811111111,0
0.674,0.302731291,13.58081621,1.351445781,n_90_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_1/n_90_id_1.pdb,0.666666667,0.333333333,0.244444444,0.422222222
0.949,0.278477726,12.17264524,1.262707339,n_90_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_2/n_90_id_2.pdb,0.655555556,0.344444444,0.611111111,0.044444444
0.572,0.294811161,10.2988627,1.294392198,n_90_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_3/n_90_id_3.pdb,0.744444444,0.255555556,0.744444444,0
0.871,0.27150448,12.49009554,1.26669234,n_90_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_4/n_90_id_4.pdb,0.711111111,0.288888889,0.588888889,0.122222222
0.538,0.277672821,13.94386337,1.519467636,n_90_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_5/n_90_id_5.pdb,0.766666667,0.233333333,0.644444444,0.122222222
0.781,0.311191762,10.41694253,1.263013542,n_90_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_6/n_90_id_6.pdb,0.811111111,0.188888889,0.811111111,0
0.654,0.278515035,11.12542592,1.334934553,n_90_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_7/n_90_id_7.pdb,0.6,0.4,0.466666667,0.133333333
0.726,0.266588389,11.94852691,1.206154359,n_90_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_8/n_90_id_8.pdb,0.511111111,0.488888889,0.344444444,0.166666667
0.712,0.248124291,10.59401359,1.19120222,n_90_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_90_id_9/n_90_id_9.pdb,0.277777778,0.722222222,0.111111111,0.166666667
0.642,0.3417248,11.49515796,1.240799029,n_91_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_0/n_91_id_0.pdb,0.626373626,0.373626374,0.527472527,0.098901099
0.703,0.241384532,10.60145836,1.180158761,n_91_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_1/n_91_id_1.pdb,0.725274725,0.274725275,0.505494505,0.21978022
0.56,0.340443765,10.56338604,1.188891255,n_91_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_2/n_91_id_2.pdb,0.604395604,0.395604396,0.373626374,0.230769231
0.867,0.297272076,12.48472176,1.445050118,n_91_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_3/n_91_id_3.pdb,0.791208791,0.208791209,0.791208791,0
0.649,0.289873479,12.44672287,1.480820396,n_91_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_4/n_91_id_4.pdb,0.67032967,0.32967033,0.505494505,0.164835165
0.822,0.313196689,11.53941415,1.377974771,n_91_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_5/n_91_id_5.pdb,0.703296703,0.296703297,0.703296703,0
0.863,0.376508407,13.1270176,1.258385109,n_91_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_6/n_91_id_6.pdb,0.703296703,0.296703297,0.703296703,0
0.77,0.329156552,13.07882409,1.527077889,n_91_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_7/n_91_id_7.pdb,0.901098901,0.098901099,0.901098901,0
0.644,0.261921944,11.8209106,1.267985498,n_91_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_8/n_91_id_8.pdb,0.56043956,0.43956044,0.164835165,0.395604396
0.77,0.322160291,13.32056488,1.48929209,n_91_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_91_id_9/n_91_id_9.pdb,0.912087912,0.087912088,0.912087912,0
0.732,0.301269302,11.21157554,1.380507479,n_92_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_0/n_92_id_0.pdb,0.641304348,0.358695652,0.641304348,0
0.872,0.31118712,10.12308563,1.332283655,n_92_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_1/n_92_id_1.pdb,0.717391304,0.282608696,0.717391304,0
0.654,0.289768271,11.92285034,1.3240439,n_92_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_2/n_92_id_2.pdb,0.663043478,0.336956522,0.663043478,0
0.65,0.332626981,11.2602309,1.602208928,n_92_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_3/n_92_id_3.pdb,0.782608696,0.217391304,0.782608696,0
0.859,0.300770117,9.841602098,1.24241357,n_92_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_4/n_92_id_4.pdb,0.75,0.25,0.75,0
0.744,0.311653531,9.6945362,1.263525585,n_92_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_5/n_92_id_5.pdb,0.75,0.25,0.75,0
0.598,0.18181944,14.8435209,1.454678992,n_92_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_6/n_92_id_6.pdb,0.619565217,0.380434783,0,0.619565217
0.642,0.333197326,14.21979259,1.616039725,n_92_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_7/n_92_id_7.pdb,0.804347826,0.195652174,0.804347826,0
0.696,0.319369206,12.94744954,1.668059913,n_92_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_8/n_92_id_8.pdb,0.847826087,0.152173913,0.847826087,0
0.534,0.278640339,13.35228584,1.402468208,n_92_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_92_id_9/n_92_id_9.pdb,0.663043478,0.336956522,0.456521739,0.206521739
0.641,0.273414796,10.86635982,1.246235532,n_93_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_0/n_93_id_0.pdb,0.569892473,0.430107527,0.440860215,0.129032258
0.69,0.334325226,10.68148343,1.266303994,n_93_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_1/n_93_id_1.pdb,0.784946237,0.215053763,0.784946237,0
0.744,0.290193521,10.04159584,1.311499166,n_93_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_2/n_93_id_2.pdb,0.827956989,0.172043011,0.827956989,0
0.676,0.32216481,12.60374169,1.793577369,n_93_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_3/n_93_id_3.pdb,0.795698925,0.204301075,0.795698925,0
0.842,0.279867044,12.70967673,1.304494169,n_93_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_4/n_93_id_4.pdb,0.655913978,0.344086022,0.655913978,0
0.821,0.277440359,11.5623098,1.493649157,n_93_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_5/n_93_id_5.pdb,0.774193548,0.225806452,0.677419355,0.096774194
0.658,0.323771532,14.23903886,1.95569948,n_93_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_6/n_93_id_6.pdb,0.870967742,0.129032258,0.870967742,0
0.758,0.304111374,12.17769017,1.602285592,n_93_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_7/n_93_id_7.pdb,0.870967742,0.129032258,0.870967742,0
0.598,0.287202292,12.16200874,1.198897492,n_93_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_8/n_93_id_8.pdb,0.817204301,0.182795699,0.817204301,0
0.747,0.258534604,10.65071098,1.251763406,n_93_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_93_id_9/n_93_id_9.pdb,0.548387097,0.451612903,0.397849462,0.150537634
0.671,0.229942851,12.55265962,1.36537789,n_94_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_0/n_94_id_0.pdb,0.617021277,0.382978723,0.255319149,0.361702128
0.653,0.428882587,9.563035662,1.337141878,n_94_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_1/n_94_id_1.pdb,0.829787234,0.170212766,0.829787234,0
0.864,0.367540028,12.36649893,1.372191254,n_94_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_2/n_94_id_2.pdb,0.829787234,0.170212766,0.829787234,0
0.718,0.323725703,11.42682282,1.33500792,n_94_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_3/n_94_id_3.pdb,0.638297872,0.361702128,0.638297872,0
0.653,0.352874892,12.11507998,1.407451167,n_94_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_4/n_94_id_4.pdb,0.70212766,0.29787234,0.70212766,0
0.559,0.266348005,14.32571667,1.281324539,n_94_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_5/n_94_id_5.pdb,0.521276596,0.478723404,0.159574468,0.361702128
0.752,0.312088819,11.2193379,1.351782402,n_94_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_6/n_94_id_6.pdb,0.861702128,0.138297872,0.861702128,0
0.681,0.319638149,11.86355865,1.279179977,n_94_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_7/n_94_id_7.pdb,0.85106383,0.14893617,0.85106383,0
0.576,0.29826943,12.37206335,1.463525663,n_94_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_8/n_94_id_8.pdb,0.510638298,0.489361702,0.244680851,0.265957447
0.78,0.333811125,15.25334287,1.645800278,n_94_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_94_id_9/n_94_id_9.pdb,0.882978723,0.117021277,0.882978723,0
0.578,0.279954645,12.70496421,1.499233222,n_95_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_0/n_95_id_0.pdb,0.747368421,0.252631579,0.747368421,0
0.753,0.301309555,11.20468377,1.220948113,n_95_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_1/n_95_id_1.pdb,0.789473684,0.210526316,0.789473684,0
0.774,0.236674368,14.07610123,1.5063953,n_95_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_2/n_95_id_2.pdb,0.673684211,0.326315789,0.536842105,0.136842105
0.641,0.287713979,11.82656645,1.215959372,n_95_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_3/n_95_id_3.pdb,0.631578947,0.368421053,0.347368421,0.284210526
0.732,0.243651855,10.31036574,1.451035302,n_95_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_4/n_95_id_4.pdb,0.610526316,0.389473684,0.410526316,0.2
0.846,0.290418854,13.26576371,1.698849323,n_95_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_5/n_95_id_5.pdb,0.863157895,0.136842105,0.863157895,0
0.55,0.315151959,13.38784761,1.455048149,n_95_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_6/n_95_id_6.pdb,0.747368421,0.252631579,0.747368421,0
0.845,0.31858266,11.24012139,1.230488151,n_95_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_7/n_95_id_7.pdb,0.842105263,0.157894737,0.842105263,0
0.894,0.320624773,14.32130095,1.642064113,n_95_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_8/n_95_id_8.pdb,0.884210526,0.115789474,0.884210526,0
0.474,0.277638457,17.42323704,2.259394123,n_95_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_95_id_9/n_95_id_9.pdb,0.642105263,0.357894737,0.484210526,0.157894737
0.803,0.283433201,12.16310821,1.687084903,n_96_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_0/n_96_id_0.pdb,0.854166667,0.145833333,0.854166667,0
0.529,0.295305745,12.72519717,1.459264752,n_96_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_sc_noise060/n_96_id_1/n_96_id_1.pdb,0.84375,0.15625,0.84375,0
