pdbTM,best_tm_score,best_bb_rmsd,radius_of_gyration,design_name,pdb_file,non_coil_percent,coil_percent,helix_percent,strand_percent
0.499,0.237798187,19.24023842,1.632393749,n_124_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_2/n_124_id_2.pdb,0.443548387,0.556451613,0.298387097,0.14516129
0.684,0.222732291,23.65636394,2.024305867,n_124_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_3/n_124_id_3.pdb,0.475806452,0.524193548,0.475806452,0
0.475,0.213968966,21.35715203,1.472442042,n_124_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_4/n_124_id_4.pdb,0.596774194,0.403225806,0.403225806,0.193548387
0.713,0.234090823,22.14253054,1.967772816,n_124_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_5/n_124_id_5.pdb,0.60483871,0.39516129,0.524193548,0.080645161
0.566,0.249986523,17.58378657,1.497977834,n_124_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_6/n_124_id_6.pdb,0.491935484,0.508064516,0.491935484,0
0.725,0.215784752,25.50146778,2.108403058,n_124_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_7/n_124_id_7.pdb,0.556451613,0.443548387,0.556451613,0
0.556,0.211021696,18.7238693,1.527275486,n_124_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_8/n_124_id_8.pdb,0.379032258,0.620967742,0.379032258,0
0.412,0.241458984,18.02110591,1.534994412,n_124_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_124_id_9/n_124_id_9.pdb,0.193548387,0.806451613,0,0.193548387
0.709,0.199504405,24.87532737,2.295721649,n_125_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_0/n_125_id_0.pdb,0.744,0.256,0.744,0
0.476,0.228581424,19.98049845,1.379926883,n_125_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_1/n_125_id_1.pdb,0.624,0.376,0.624,0
0.605,0.205051018,21.2723768,2.111470645,n_125_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_2/n_125_id_2.pdb,0.624,0.376,0.624,0
0.523,0.191734591,31.14008643,2.981910962,n_125_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_3/n_125_id_3.pdb,0.552,0.448,0.456,0.096
0.619,0.185466081,20.00916204,1.574074925,n_125_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_4/n_125_id_4.pdb,0.76,0.24,0.76,0
0.606,0.203551815,22.30824913,2.132577529,n_125_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_5/n_125_id_5.pdb,0.672,0.328,0.624,0.048
0.585,0.227950213,19.74251596,1.725233315,n_125_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_6/n_125_id_6.pdb,0.648,0.352,0.464,0.184
0.751,0.202705337,26.9677823,2.568568001,n_125_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_7/n_125_id_7.pdb,0.48,0.52,0.448,0.032
0.758,0.198842036,21.20854692,1.534261699,n_125_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_8/n_125_id_8.pdb,0.864,0.136,0.864,0
0.445,0.213907378,19.54267552,1.579143709,n_125_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_125_id_9/n_125_id_9.pdb,0.312,0.688,0.096,0.216
0.7,0.194410079,20.21882314,1.732717219,n_126_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_0/n_126_id_0.pdb,0.785714286,0.214285714,0.785714286,0
0.459,0.216890081,20.20143419,1.57089963,n_126_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_1/n_126_id_1.pdb,0.484126984,0.515873016,0.444444444,0.03968254
0.519,0.199855164,20.93827004,1.596320522,n_126_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_2/n_126_id_2.pdb,0.563492063,0.436507937,0.301587302,0.261904762
0.645,0.195330196,19.5614076,2.022728392,n_126_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_3/n_126_id_3.pdb,0.761904762,0.238095238,0.761904762,0
0.565,0.238923238,20.6233694,1.797055469,n_126_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_4/n_126_id_4.pdb,0.69047619,0.30952381,0.603174603,0.087301587
0.649,0.194025088,21.17195521,2.239822983,n_126_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_5/n_126_id_5.pdb,0.761904762,0.238095238,0.761904762,0
0.452,0.224359507,21.07104666,1.622630572,n_126_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_6/n_126_id_6.pdb,0.396825397,0.603174603,0.285714286,0.111111111
0.695,0.193557744,20.49006939,1.577258406,n_126_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_7/n_126_id_7.pdb,0.761904762,0.238095238,0.761904762,0
0.816,0.181790699,20.26607034,1.907723931,n_126_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_8/n_126_id_8.pdb,0.666666667,0.333333333,0.666666667,0
0.526,0.203009636,20.78746355,1.746890852,n_126_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_126_id_9/n_126_id_9.pdb,0.5,0.5,0.452380952,0.047619048
0.507,0.218721173,19.29053383,1.581873153,n_127_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_0/n_127_id_0.pdb,0.299212598,0.700787402,0.173228346,0.125984252
0.63,0.231892201,19.01147961,1.471570352,n_127_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_1/n_127_id_1.pdb,0.496062992,0.503937008,0.377952756,0.118110236
0.543,0.240586354,19.07982228,1.636906848,n_127_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_2/n_127_id_2.pdb,0.37007874,0.62992126,0.37007874,0
0.878,0.183140228,30.62103634,3.146602219,n_127_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_3/n_127_id_3.pdb,0.590551181,0.409448819,0.590551181,0
0.489,0.250212944,15.23260649,1.524997178,n_127_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_4/n_127_id_4.pdb,0.338582677,0.661417323,0.275590551,0.062992126
0.363,0.199900891,18.53892999,1.650271724,n_127_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_5/n_127_id_5.pdb,0.409448819,0.590551181,0.251968504,0.157480315
0.644,0.23096271,18.85264467,1.555612058,n_127_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_6/n_127_id_6.pdb,0.566929134,0.433070866,0.401574803,0.165354331
0.715,0.214572235,19.04418055,1.471428299,n_127_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_7/n_127_id_7.pdb,0.251968504,0.748031496,0,0.251968504
0.522,0.253023638,20.15950093,1.435819408,n_127_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_8/n_127_id_8.pdb,0.535433071,0.464566929,0.322834646,0.212598425
0.517,0.273242661,20.71820063,1.489306964,n_127_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_127_id_9/n_127_id_9.pdb,0.417322835,0.582677165,0.322834646,0.094488189
0.69,0.250533871,17.91464682,1.756677448,n_128_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_0/n_128_id_0.pdb,0.8046875,0.1953125,0.7734375,0.03125
0.644,0.310769515,20.03270697,1.427886389,n_128_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_1/n_128_id_1.pdb,0.53125,0.46875,0.4140625,0.1171875
0.802,0.237712634,22.13953262,2.131550254,n_128_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_2/n_128_id_2.pdb,0.640625,0.359375,0.640625,0
0.473,0.25185264,19.83834957,1.667311545,n_128_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_3/n_128_id_3.pdb,0.25,0.75,0.1015625,0.1484375
0.702,0.285350389,18.32776713,1.474687648,n_128_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_4/n_128_id_4.pdb,0.4375,0.5625,0,0.4375
0.611,0.240726028,18.14066772,1.476319906,n_128_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_5/n_128_id_5.pdb,0.4140625,0.5859375,0.15625,0.2578125
0.451,0.225913089,20.56292275,2.147097086,n_128_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_6/n_128_id_6.pdb,0.234375,0.765625,0.1484375,0.0859375
0.398,0.255953753,20.25961633,1.51554257,n_128_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_7/n_128_id_7.pdb,0.515625,0.484375,0.25,0.265625
0.59,0.205439199,32.80893612,3.252816865,n_128_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_8/n_128_id_8.pdb,0.6640625,0.3359375,0.6640625,0
0.639,0.224983997,18.3601331,1.485121984,n_128_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_128_id_9/n_128_id_9.pdb,0.671875,0.328125,0.671875,0
0.491,0.223249444,14.84032932,1.616078596,n_90_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_0/n_90_id_0.pdb,0.688888889,0.311111111,0.488888889,0.2
0.764,0.255344201,14.23932678,1.691291559,n_90_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_1/n_90_id_1.pdb,0.633333333,0.366666667,0.555555556,0.077777778
0.582,0.250557303,14.71973683,1.760815765,n_90_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_2/n_90_id_2.pdb,0.444444444,0.555555556,0.444444444,0
0.753,0.243941491,16.76631586,2.076351837,n_90_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_3/n_90_id_3.pdb,0.477777778,0.522222222,0.322222222,0.155555556
0.439,0.269639179,13.73892349,1.725103303,n_90_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_4/n_90_id_4.pdb,0.555555556,0.444444444,0.488888889,0.066666667
0.58,0.262324362,15.13454118,1.565436088,n_90_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_5/n_90_id_5.pdb,0.644444444,0.355555556,0.644444444,0
0.486,0.223239573,12.38902909,1.308308848,n_90_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_6/n_90_id_6.pdb,0.444444444,0.555555556,0.255555556,0.188888889
0.754,0.28741239,13.30140916,1.431514498,n_90_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_7/n_90_id_7.pdb,0.544444444,0.455555556,0.477777778,0.066666667
0.611,0.22655025,12.5571696,1.490849273,n_90_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_8/n_90_id_8.pdb,0.333333333,0.666666667,0,0.333333333
0.622,0.273872194,11.61902721,1.3145743,n_90_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_90_id_9/n_90_id_9.pdb,0.755555556,0.244444444,0.755555556,0
0.558,0.262039835,14.8858573,1.567151952,n_91_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_0/n_91_id_0.pdb,0.582417582,0.417582418,0.362637363,0.21978022
0.445,0.243252083,15.52177847,1.54623254,n_91_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_1/n_91_id_1.pdb,0.208791209,0.791208791,0.076923077,0.131868132
0.669,0.30484955,8.43994657,1.388821282,n_91_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_2/n_91_id_2.pdb,0.736263736,0.263736264,0.736263736,0
0.646,0.276553153,14.79398907,1.857609905,n_91_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_3/n_91_id_3.pdb,0.725274725,0.274725275,0.67032967,0.054945055
0.517,0.287549646,12.54103098,1.413515225,n_91_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_4/n_91_id_4.pdb,0.351648352,0.648351648,0.197802198,0.153846154
0.475,0.275870599,10.21483639,1.258678674,n_91_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_5/n_91_id_5.pdb,0.274725275,0.725274725,0.208791209,0.065934066
0.69,0.303612795,15.38015386,1.742035346,n_91_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_6/n_91_id_6.pdb,0.692307692,0.307692308,0.692307692,0
0.626,0.283989545,11.28094463,1.445739431,n_91_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_7/n_91_id_7.pdb,0.417582418,0.582417582,0.373626374,0.043956044
0.623,0.23775356,23.40749275,2.859982911,n_91_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_8/n_91_id_8.pdb,0.516483516,0.483516484,0.472527473,0.043956044
0.814,0.314221458,9.76311914,1.345293171,n_91_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_91_id_9/n_91_id_9.pdb,0.813186813,0.186813187,0.813186813,0
0.422,0.25807141,13.22321805,1.699459172,n_92_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_0/n_92_id_0.pdb,0.347826087,0.652173913,0.239130435,0.108695652
0.545,0.275294452,10.83092635,1.661813587,n_92_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_1/n_92_id_1.pdb,0.597826087,0.402173913,0.597826087,0
0.62,0.233654615,12.42185729,1.500290646,n_92_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_2/n_92_id_2.pdb,0.141304348,0.858695652,0.141304348,0
0.603,0.256479227,12.75113927,1.501089598,n_92_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_3/n_92_id_3.pdb,0.47826087,0.52173913,0.402173913,0.076086957
0.512,0.31330526,11.51979381,1.356412116,n_92_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_4/n_92_id_4.pdb,0.326086957,0.673913043,0.282608696,0.043478261
0.644,0.265997802,14.38781553,1.311687075,n_92_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_5/n_92_id_5.pdb,0.423913043,0.576086957,0.326086957,0.097826087
0.544,0.266618721,10.07806802,1.249376906,n_92_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_6/n_92_id_6.pdb,0.47826087,0.52173913,0.47826087,0
0.727,0.315481936,8.866919244,1.30049329,n_92_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_7/n_92_id_7.pdb,0.532608696,0.467391304,0.532608696,0
0.695,0.281413543,11.96814629,1.373065635,n_92_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_8/n_92_id_8.pdb,0.619565217,0.380434783,0.619565217,0
0.56,0.260408749,12.24105008,1.409266857,n_92_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_92_id_9/n_92_id_9.pdb,0.380434783,0.619565217,0.27173913,0.108695652
0.738,0.265165011,15.26952966,1.9405824,n_93_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_0/n_93_id_0.pdb,0.677419355,0.322580645,0.677419355,0
0.493,0.269576672,13.47232556,1.80276279,n_93_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_1/n_93_id_1.pdb,0.559139785,0.440860215,0.516129032,0.043010753
0.454,0.246707303,20.61511467,2.619028716,n_93_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_2/n_93_id_2.pdb,0.494623656,0.505376344,0.322580645,0.172043011
0.83,0.268672967,15.65699334,1.883826923,n_93_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_3/n_93_id_3.pdb,0.860215054,0.139784946,0.860215054,0
0.644,0.242843029,15.37398212,2.031626606,n_93_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_4/n_93_id_4.pdb,0.23655914,0.76344086,0,0.23655914
0.551,0.19495597,15.0239041,1.81310573,n_93_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_5/n_93_id_5.pdb,0.397849462,0.602150538,0,0.397849462
0.546,0.240909986,13.95858526,1.443216836,n_93_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_6/n_93_id_6.pdb,0.451612903,0.548387097,0.182795699,0.268817204
0.585,0.257804237,16.98243839,2.177513041,n_93_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_7/n_93_id_7.pdb,0.612903226,0.387096774,0.612903226,0
0.633,0.238044607,11.67869525,1.288048501,n_93_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_8/n_93_id_8.pdb,0.225806452,0.774193548,0.096774194,0.129032258
0.668,0.26128417,14.02318587,1.63392046,n_93_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_93_id_9/n_93_id_9.pdb,0.731182796,0.268817204,0.731182796,0
0.722,0.330540035,12.20328398,1.29866028,n_94_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_0/n_94_id_0.pdb,0.734042553,0.265957447,0.734042553,0
0.811,0.343066002,9.94716522,1.409911293,n_94_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_1/n_94_id_1.pdb,0.808510638,0.191489362,0.755319149,0.053191489
0.655,0.261609875,12.4080761,1.32983314,n_94_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_2/n_94_id_2.pdb,0.606382979,0.393617021,0.244680851,0.361702128
0.512,0.365773683,11.14913842,1.368184585,n_94_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_3/n_94_id_3.pdb,0.446808511,0.553191489,0.446808511,0
0.732,0.306750816,11.61573141,1.436128279,n_94_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_4/n_94_id_4.pdb,0.734042553,0.265957447,0.734042553,0
0.543,0.268765436,12.27512201,1.431517147,n_94_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_5/n_94_id_5.pdb,0.382978723,0.617021277,0.180851064,0.20212766
0.731,0.311262896,12.7440349,1.258077215,n_94_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_6/n_94_id_6.pdb,0.563829787,0.436170213,0.563829787,0
0.587,0.21700758,13.22886097,1.267635042,n_94_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_7/n_94_id_7.pdb,0.446808511,0.553191489,0,0.446808511
0.489,0.285646988,11.95687051,1.449647656,n_94_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_8/n_94_id_8.pdb,0.457446809,0.542553191,0.414893617,0.042553191
0.56,0.324082243,11.83234871,1.431484526,n_94_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_94_id_9/n_94_id_9.pdb,0.319148936,0.680851064,0,0.319148936
0.71,0.261920894,16.44471934,1.720596443,n_95_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_0/n_95_id_0.pdb,0.6,0.4,0.6,0
0.497,0.249402712,13.6455428,1.715378879,n_95_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_1/n_95_id_1.pdb,0.389473684,0.610526316,0.252631579,0.136842105
0.908,0.25807266,17.21855408,1.900256414,n_95_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_2/n_95_id_2.pdb,0.705263158,0.294736842,0.705263158,0
0.554,0.246115704,11.25239045,1.280193194,n_95_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_3/n_95_id_3.pdb,0.526315789,0.473684211,0.273684211,0.252631579
0.744,0.304328662,11.51832086,1.558038982,n_95_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_4/n_95_id_4.pdb,0.8,0.2,0.8,0
0.58,0.242649184,14.30101771,1.467724262,n_95_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_5/n_95_id_5.pdb,0.536842105,0.463157895,0.273684211,0.263157895
0.578,0.248493718,11.87939729,1.352098697,n_95_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_6/n_95_id_6.pdb,0.484210526,0.515789474,0.368421053,0.115789474
0.519,0.23992392,12.92861972,1.497592787,n_95_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_7/n_95_id_7.pdb,0.210526316,0.789473684,0.210526316,0
0.467,0.24318848,13.67278688,1.646931716,n_95_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_8/n_95_id_8.pdb,0.442105263,0.557894737,0.442105263,0
0.544,0.306845247,10.54943914,1.51731283,n_95_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_95_id_9/n_95_id_9.pdb,0.8,0.2,0.757894737,0.042105263
0.442,0.245199162,11.59814943,1.25341346,n_96_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_0/n_96_id_0.pdb,0.239583333,0.760416667,0,0.239583333
0.9,0.25156533,14.62424897,1.382530889,n_96_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_1/n_96_id_1.pdb,0.78125,0.21875,0.78125,0
0.847,0.264750543,22.03717422,2.554229819,n_96_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_2/n_96_id_2.pdb,0.75,0.25,0.75,0
0.631,0.228847825,15.53497781,1.755995341,n_96_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_3/n_96_id_3.pdb,0.625,0.375,0.5625,0.0625
0.472,0.221996595,17.69802168,1.895993566,n_96_id_4,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_4/n_96_id_4.pdb,0.208333333,0.791666667,0.083333333,0.125
0.524,0.220548332,21.89301209,2.655601903,n_96_id_5,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_5/n_96_id_5.pdb,0.729166667,0.270833333,0.541666667,0.1875
0.6,0.221314912,14.09786888,1.463123136,n_96_id_6,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_6/n_96_id_6.pdb,0.552083333,0.447916667,0.333333333,0.21875
0.494,0.24061756,13.57711708,1.595458324,n_96_id_7,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_7/n_96_id_7.pdb,0.46875,0.53125,0,0.46875
0.537,0.243764568,13.34611643,1.480065242,n_96_id_8,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_8/n_96_id_8.pdb,0.40625,0.59375,0.21875,0.1875
0.499,0.243351529,19.14203663,2.316676488,n_96_id_9,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_96_id_9/n_96_id_9.pdb,0.510416667,0.489583333,0.260416667,0.25
0.692,0.281378362,19.15267436,1.973088854,n_97_id_0,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_0/n_97_id_0.pdb,0.845360825,0.154639175,0.845360825,0
0.752,0.252281677,12.59461414,1.493305453,n_97_id_1,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_1/n_97_id_1.pdb,0.731958763,0.268041237,0.731958763,0
0.557,0.280471979,14.39494101,1.683791107,n_97_id_2,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_2/n_97_id_2.pdb,0.515463918,0.484536082,0.154639175,0.360824742
0.723,0.253044816,13.52680126,1.453873447,n_97_id_3,/home/carlosc6/CS598-GBL/protein/proteina_inference/inference_ucond_200m_notri_vf/n_97_id_3/n_97_id_3.pdb,0.649484536,0.350515464,0.649484536,0
